time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461050000	-22.725	-7.77833	4.84455	2.55488	-0.513471	radar	1.9141	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461150000	-23.1116	-7.55277	4.81161	2.4935	-0.541769	radar	4.38772	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461250000	-23.5009	-7.26711	4.82134	2.45982	-0.511625	radar	1.37586	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461350000	-23.8901	-6.91822	4.84998	2.40974	-0.503863	radar	0.428516	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461450000	-24.2499	-6.4911	4.88965	2.33915	-0.51914	radar	0.817467	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461550000	-24.5799	-6.2303	4.84763	2.2893	-0.536507	radar	4.58084	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461650000	-24.8557	-5.85972	4.82996	2.22622	-0.549774	radar	0.750817	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461750000	-25.1194	-5.41257	4.8464	2.16162	-0.5531	radar	1.31285	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461850000	-25.4069	-5.08362	4.81823	2.13357	-0.524321	radar	1.42482	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461950000	-25.6193	-4.91794	4.67915	2.12173	-0.492368	radar	7.31361	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462050000	-25.8585	-4.50698	4.6848	2.07763	-0.482638	radar	0.196747	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462150000	-26.1119	-4.1156	4.68857	2.01417	-0.520584	radar	10.8889	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462250000	-26.2877	-3.67716	4.69541	1.93509	-0.565789	radar	3.82253	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462350000	-26.4012	-3.17727	4.72218	1.84868	-0.603887	radar	1.77641	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462450000	-26.5067	-2.79702	4.67882	1.78953	-0.610801	radar	0.828096	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462550000	-26.6116	-2.27968	4.71109	1.73423	-0.596059	radar	0.790051	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462650000	-26.6603	-1.76745	4.72463	1.68009	-0.577478	radar	2.47022	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462750000	-26.6628	-1.38615	4.67223	1.61068	-0.601377	radar	1.89482	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462850000	-26.7235	-1.0118	4.62524	1.56801	-0.590643	radar	3.95076	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462950000	-26.7173	-0.480642	4.67847	1.49896	-0.605698	radar	1.77173	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463050000	-26.6873	-0.0128852	4.68814	1.43709	-0.612315	radar	4.95071	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463150000	-26.652	0.43614	4.67085	1.39516	-0.586532	radar	2.12088	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463250000	-26.5427	1.13209	4.79162	1.35328	-0.540009	radar	9.61	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463350000	-26.4709	1.30624	4.60308	1.31972	-0.521172	radar	7.28523	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463450000	-26.346	1.75935	4.60908	1.2684	-0.519679	radar	0.0107245	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463550000	-26.2116	2.21134	4.60235	1.23325	-0.490915	radar	1.41763	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463650000	-26.0505	2.68257	4.64129	1.17345	-0.512201	radar	2.16475	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463750000	-25.8919	3.18529	4.68656	1.13257	-0.5022	radar	2.07482	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463850000	-25.6731	3.54298	4.65097	1.077	-0.507943	radar	0.580677	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463950000	-25.4394	3.92369	4.63398	1.02679	-0.504925	radar	0.232288	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464050000	-25.1237	4.32124	4.63143	0.97466	-0.4915	radar	9.30067	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464150000	-24.8127	4.73453	4.65588	0.922955	-0.488239	radar	2.20001	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464250000	-24.4941	5.10963	4.68589	0.858753	-0.511121	radar	0.823317	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464350000	-24.2039	5.3604	4.63977	0.795148	-0.531867	radar	2.05025	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464450000	-23.8789	5.79538	4.65663	0.775699	-0.481353	radar	4.84732	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464550000	-23.5723	6.18038	4.66948	0.749649	-0.455538	radar	1.69123	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464650000	-23.1963	6.39176	4.61677	0.691308	-0.460433	radar	4.56014	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464750000	-22.7824	6.68106	4.65044	0.629563	-0.47857	radar	1.79739	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464850000	-22.3272	7.05187	4.7755	0.565003	-0.510124	radar	4.11852	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464950000	-21.9015	7.56498	4.88814	0.56423	-0.457149	radar	8.01931	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465050000	-21.5274	7.83027	4.86497	0.534222	-0.439473	radar	1.4821	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465150000	-21.0634	8.2962	4.96361	0.539289	-0.384004	radar	5.9582	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465250000	-20.5453	8.63918	5.06756	0.490913	-0.403315	radar	3.90576	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465350000	-20.1237	8.91369	5.05023	0.478902	-0.366243	radar	1.79849	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465450000	-19.7168	9.12878	5.00129	0.462742	-0.33527	radar	1.88572	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465550000	-19.1799	9.46576	5.11054	0.43204	-0.340813	radar	3.14097	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465650000	-18.7795	9.55513	5.0271	0.382866	-0.353903	radar	2.16127	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465750000	-18.3029	9.53405	4.97892	0.293576	-0.4094	radar	7.48977	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465850000	-17.7733	9.74342	5.01162	0.270912	-0.384725	radar	3.26636	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465950000	-17.2645	9.92236	5.04909	0.238668	-0.382058	radar	0.344636	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466050000	-16.7544	10.053	5.06289	0.204863	-0.376545	radar	0.238182	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466150000	-16.2274	10.223	5.1058	0.180447	-0.366537	radar	0.618391	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466250000	-15.7274	10.3469	5.09805	0.161994	-0.343766	radar	0.674811	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466350000	-15.0901	10.4888	5.23838	0.115295	-0.369632	radar	6.753	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466450000	-14.6396	10.454	5.11435	0.0915275	-0.332369	radar	7.76728	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466550000	-14.105	10.5152	5.13025	0.0652072	-0.3238	radar	0.475629	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466650000	-13.5683	10.6458	5.13056	0.0750183	-0.273089	radar	3.45666	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466750000	-13.0367	10.7096	5.15018	0.0552175	-0.266513	radar	0.123885	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466850000	-12.4662	10.8605	5.20269	0.0650952	-0.231245	radar	2.0165	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466950000	-11.9408	10.9325	5.20055	0.0635497	-0.20438	radar	0.817732	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467050000	-11.364	10.9954	5.24506	0.0532591	-0.193381	radar	1.58363	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467150000	-10.9432	10.8179	5.16515	-0.0386595	-0.274005	radar	8.10473	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467250000	-10.4567	10.7953	5.13811	-0.0617558	-0.267805	radar	0.480904	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467350000	-9.92306	10.9019	5.12222	-0.0291895	-0.196577	radar	7.54153	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467450000	-9.54528	10.7941	4.98918	-0.0569962	-0.191048	radar	4.3532	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467550000	-9.09323	10.7233	4.92755	-0.0722203	-0.175278	radar	1.92591	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467650000	-8.67212	10.6026	4.84289	-0.0976125	-0.16942	radar	3.49143	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467750000	-8.12126	10.6737	4.89663	-0.0755289	-0.130881	radar	3.30567	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467850000	-7.5667	10.6957	4.94071	-0.0589675	-0.0952748	radar	2.30566	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467950000	-7.08861	10.7576	4.92016	-0.024782	-0.0421852	radar	4.64236	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
